snapshot,CCGT,OCGT,Oil,Geothermal,Hydro,Wind,Solar,Biomass,Battery,Nbattery,Lost load,Demand
2013-06-23 07:00:00,0.0004100736664246196,0.0007192671704104063,0.00011201399870978708,509.99998782653796,552.842551025108,1.6813501916386273,0.0,590.8568311730838,0.0,-0.997245864453757,-0.0016570545863032748,-1654.2722535561136
2013-06-23 08:00:00,0.00041042874083668324,0.0007193547238963082,0.00011206051823280641,509.9999878409672,556.1303537988903,1.472033620707843,0.0,637.9886099157327,0.0,-0.9066528100979774,-0.0016751320399635006,-1704.583159877021
2013-06-23 09:00:00,0.0004114608363547582,0.0007191091696361366,0.00011214870673475981,509.99998790363213,582.9869417185001,0.3335196115974221,0.0,747.6013219912901,0.0,-0.8628274101619218,-0.001737032897381141,-1839.9625797884332
2013-06-23 10:00:00,0.00041234056932503696,0.0006854119443163672,0.00011227702610270546,509.99998786765156,586.9060559708528,0.9869886523276805,0.0,750.8804461886297,0.0,-0.8810642736727193,-0.0017339533271751861,-1847.7939944515933
2013-06-23 11:00:00,51.46937032078678,0.0019442723912384567,0.00014161710884054657,509.9999931753076,688.2233698787996,4.220252309809459,0.0,839.5775515754423,3.7486699571695103,0.0,-0.000586288509566657,-2096.865839822589
2013-06-23 12:00:00,0.0003941953506547905,0.000702104405988129,0.00011282425298690632,509.99998731644155,671.4412466240476,6.006948317820391,99.00575443640632,830.473336223617,0.0,-0.8202892922369939,-0.0016665920434206782,-2116.0153829033693
2013-06-23 13:00:00,0.0004206169630988165,0.0007201901995378526,0.00011441350074744411,509.99998751547224,579.4406347017681,7.417088873531253,447.40600786192834,740.7036411250733,0.0,-0.723801870018385,-0.0017809100404519995,-2284.1626100883755
2013-06-23 14:00:00,0.00042015828794395916,0.0007226661658084444,0.00011518677631748595,509.99998745995345,548.3848760709719,8.921886525537685,777.1256741414684,452.97917299068826,0.0,-0.7352362636679382,-0.0016297160709655145,-2296.5942963019256
2013-06-23 15:00:00,0.0004239008222153358,0.0007237224608416464,0.00011561844718673765,509.9999875486865,530.5546292352146,8.78121703692034,1012.7736701446383,234.07174384724178,0.0,-0.7616559987199085,-0.0015284720902855042,-2295.3346981393192
2013-06-23 16:00:00,0.0004386656628837797,0.0007010036166752972,0.00011572211026990683,509.9999879665438,501.11268368040487,6.057195396444876,1204.468757383721,74.50486277634735,0.0,-0.7276918395746337,-0.0014979671163928288,-2295.3346981393192
2013-06-23 17:00:00,0.0004446324696719815,0.0007301633942331418,0.00011601059693878494,509.99998804353186,492.6770794577028,3.9559909335531604,1228.695320376992,34.67144399465536,0.0,-0.7255145788215371,-0.0015137993132157135,-2269.193472503781
2013-06-23 18:00:00,0.00042895810051291365,0.0007249973989000608,0.00011557987505128065,509.99998764051657,501.9868381955704,3.245443056668716,1166.950249985083,86.75259922557575,0.0,-0.8680838054778448,-0.0014656443022431631,-2267.9703844328446
2013-06-23 19:00:00,0.00042070091926976527,0.0006922064568768689,0.00011520936186986803,509.999987783631,519.0907356770964,2.8435827298978515,1065.3256914460303,192.64961579831674,0.0,-1.0318190130074971,-0.0014943429368940997,-2288.762881638765
2013-06-23 20:00:00,0.0004207537211589422,0.0007236812983035545,0.0001148208929374131,509.9999877380968,547.4023415478953,1.3677326053604162,791.8451136193604,450.5065173175826,0.0,-1.2813258000363124,-0.0016026569805944746,-2299.6976540938535
2013-06-23 21:00:00,0.0004233550792535287,0.0006892877234289889,0.00011399429244431398,509.9999878126523,617.6428272099047,0.6368583986370182,478.0302233001855,779.9150174763171,0.0,-1.9038723029895257,-0.0017411305011592049,-2384.1089860343022
2013-06-23 22:00:00,461.2422808698026,0.7093012810821785,0.00014432843190531405,509.9999925566348,743.8333639498592,1.3423461656384352,158.2343985789385,839.9946141970415,2.160380870928357,0.0,-0.0007020988764452341,-2717.3000826123885
2013-06-23 23:00:00,617.6947264748352,20.331842425515877,0.00014865741903169978,509.9999933825084,812.1008148889418,2.1483667426796553,0.0,839.9946487071074,3.4157138386160573,0.0,-0.0005150597862666473,-2805.3441686739757
2013-06-24 00:00:00,604.8408017845293,13.958693409757714,0.0001486769182466847,509.99999276264924,808.4848681430226,3.5963261074917177,0.0,839.9946481753955,3.0508430605773196,0.0,-0.0005736838047596393,-2783.620664130479
2013-06-24 01:00:00,514.2652922976245,0.001727020584543466,0.00014046744487002542,509.999992910041,796.4912836689641,4.875926461206272,0.0,839.9946158178827,1.45136327600668,0.0,-0.0007944381768538733,-2666.934411153977
2013-06-24 02:00:00,357.5054324327283,0.0017434932735540206,0.00014333328517222513,509.9999927027426,707.035775406105,6.990634806544777,0.0,839.9946105421712,1.6274064420620982,0.0,-0.0007648521273040387,-2422.992233662579
2013-06-24 03:00:00,52.60167836382378,0.001760734106543285,0.00013775714580664293,509.9999929569397,685.6234526521013,8.620332246488788,0.0,839.5833157695067,2.2506428254074202,0.0,-0.002220212757038098,-2098.4540288102226
2013-06-24 04:00:00,0.00041405090530287705,0.0007197616478421704,0.0001122323231984049,509.9999878948922,605.2684157812151,11.715554802327512,0.0,767.5778745008095,0.0,-2.298321584021194,-0.0016729115550333518,-1892.0077154636533
2013-06-24 05:00:00,0.00041207742046671023,0.0007207590527104612,0.00011222107522744909,509.9999879029678,558.0385778779018,13.26936922155633,0.0,674.0718926238568,0.0,-2.0304900441789524,-0.001645882797674858,-1753.1233267519458
2013-06-24 06:00:00,0.0004119602371881381,0.0007208481820351427,0.00011217775090251284,509.99998789409926,556.4110422457856,14.662911470418939,0.0,637.532543930881,0.0,-1.9085875299322348,-0.0016279549613500421,-1716.4854497613576
2013-06-24 07:00:00,0.00041196390165641864,0.0007207760731060832,0.00011215803587368307,509.99998786956496,554.8796205481856,14.435771354570866,0.0,609.2128387279415,0.0,-1.8811971660779496,-0.0016000076950604125,-1686.4376443171584
2013-06-24 08:00:00,0.00041240077988274437,0.0007209248537488831,0.00011218835085986459,509.9999878361772,556.8580742991714,13.720041384512875,0.0,643.6496072293946,0.0,-1.9402639509706785,-0.0016136420001657825,-1722.0714937868288
2013-06-24 09:00:00,0.00041652012340652635,0.0007195997337788815,0.00011217608434291017,509.99998773212184,623.5576178955515,11.34750993638324,0.0,783.4642833411848,0.0,-2.116886509479644,-0.0016852255191679433,-1926.0168658540197
2013-06-24 10:00:00,0.000480184443377874,0.0008787162830755879,0.00011918301410852654,509.99999039654455,675.6844175449563,10.846541921406855,0.0,839.4510392149884,3.4926447478754308,0.0,-0.0017175878365378594,-2039.125129846888
2013-06-24 11:00:00,164.85907578589362,0.0017459053073829102,0.00013858447125906842,509.99999285133896,689.4157259893275,11.253194089477448,0.0,839.8523064652805,3.7482098901294965,0.0,-0.0007877101834310452,-2218.75478086203
2013-06-24 12:00:00,172.29256553266976,0.0017463127952289785,0.00014429405589871716,509.9999928784622,691.5678219910897,10.974323923602451,110.92942756766814,839.9946068927393,3.762749441518213,0.0,-0.000295747437121463,-2339.1468081430116
2013-06-24 13:00:00,0.0004169201169592434,0.0007121665063078671,0.00011372755783830108,509.99998777311305,660.8874662063431,10.176024052512968,410.5308043480563,811.6211778012482,0.0,-1.9159289360350356,-0.001714405794700724,-2401.0861786607325
2013-06-24 14:00:00,0.0004231835501734995,0.000721805834549471,0.00011490435964468468,509.9999879120641,554.0888260808632,8.92128415303269,749.1337898317629,540.287324944283,0.0,-1.535918556463708,-0.0016243220711658068,-2360.7242723198306
2013-06-24 15:00:00,0.00042461130178123653,0.0007235024697807469,0.0001153050937828786,509.99998783342465,551.3469637584809,7.103302751718334,961.9113975918682,413.65850621730704,0.0,-1.3781119193180649,-0.001563491532124317,-2442.4886226142235
