Components,Lost Load
"('604673162_0', 'C109.0')",0.09720544532449957
"('94044364_0', '1309316397_0', 'C31.0', '0 hydro')",0.13771574027665884
"('94044364_0', '1309316397_0', 'C84.0', '0 hydro')",0.33445024389024414
"('94044364_0', 'C84.0', '0 hydro')",0.15321363447909608
"('869106671_0', 'C88.0')",0.03249335540777861
"('-1389783646_0', 'C88.0')",0.5493640853254017
"('-1953944760_0', 'C62.0', 'C39.0')",0.01627109179027093
"('-1326778859_0', 'C57.0', 'C68.0', '10 hydro')",0.0013040819307234416
"('837974539_0', 'C48.0', 'C49.0', 'C99.0', '10 hydro', '22 hydro')",0.12176337913431053
"('868669670_0', 'C49.0', 'C57.0', '10 hydro')",0.38759260190298683
"('1384506802_0', 'C49.0', '15 hydro')",0.04696312166774942
"('1333044421_0', 'C49.0', '15 hydro')",0.11714793688881378
"('1333044421_0', 'C49.0', 'C69.0', '15 hydro')",0.18852955457503687
"('1117936324_0', 'C80.0')",0.004658035006144019
"('C34.0', 'C89.0')",0.0004123230423165296
"('869106671_0', 'C34.0', 'C89.0')",0.011601453780575867
"('869106671_0', 'C34.0')",0.061709414931515306
"('2009226556_0', 'C72.0')",0.9606735286909674
"('C63.0', 'C72.0', '37-1 hydro', '27 hydro')",0.04626782385686193
"('C63.0', '37-1 hydro')",0.04024803819476665
"('1302371731_0', '321953905_0', '733428179_0', 'C63.0', 'C86.0', 'C88.0')",0.017834785720746822
"('1302371731_0', '321953905_0', '733428179_0', 'C63.0', 'C88.0')",0.01001635585415852
"('C33.0', 'C49.0', 'C63.0', 'C80.0', '18 hydro')",7.516399624819314e-05
"('1631160969_0', 'C51.0', '5 hydro')",0.08358087361107619
"('2000149022_0', '1631160969_0', 'C51.0', '5 hydro')",0.17020764355606072
"('1117936324_0', 'C63.0', 'C100.0', 'C94.0')",0.006148598121490522
"('1117936324_0', 'C58.0', 'C63.0', 'C100.0', 'C94.0')",0.10381508075139755
"('1351757781_0', '950706355_0', 'C58.0', 'C63.0')",0.02844592325472854
"('1007144354_0', 'C61.0', 'C63.0', 'C89.0', 'C79.0')",0.6578340218385506
"('-929792848_0', 'C60.0', 'C63.0', 'C94.0', 'C79.0')",0.7290517244285859
"('-1389783646_0', '2099635059_0')",0.37868321210033945
"('1689922187_0', 'C31.0', 'C91.0')",0.770618456014813
"('1007144354_0', 'C58.0')",1.775234829051087
"('C58.0', 'C98.0')",0.07180459854716356
"('1309316397_0', 'C35.0', 'C56.0')",0.13470964478852965
"('-1326778859_0', 'C35.0')",0.0031956891207978516
"('2035876983_0', 'C32.0', 'C34.0', 'C35.0', '2 hydro', '5 hydro')",0.018063546780681235
"('2035876983_0', 'C32.0', 'C35.0', '2 hydro', '5 hydro')",0.0019426402455890183
"('2035876983_0', '-1008369492_0', 'C32.0', 'C35.0', '2 hydro', '5 hydro')",0.27886145743948193
"('2035876983_0', '-1008369492_0', 'C35.0', '2 hydro', '5 hydro')",0.44243865829905554
"('2035876983_0', '-1008369492_0', 'C35.0', '2 hydro')",0.14779661707303102
"('1631160969_0', 'C62.0')",0.013955196596099995
"('1631160969_0', '-885192936_0', 'C62.0')",0.014367151132687469
"('-251780797_0', 'C51.0', 'C56.0', '15 hydro')",0.1212884738852972
"('94044364_0', 'C51.0', 'C56.0')",0.010695280647963046
"('94044364_0', 'C51.0', 'C56.0', 'C73.0')",0.16091528140138373
"('-753810532_0', 'C51.0', 'C73.0')",0.07797957972934363
"('837974539_0', 'C87.0')",1.596555700173427
"('1342391373_0', 'C75.0')",3.1322156282620246
"('1342391373_0', 'C60.0')",0.3213459515621371
"('433304102_0', 'C60.0')",0.05215438660817108
"('2009226556_0', '-1852926576_0', 'C62.0')",0.3431653404403244
"('1622358979_0', 'C62.0')",0.229958455784526
"('-1464549976_0', 'C81.0')",0.09156530316903991
"('-1578860216_0', 'C60.0', 'C91.0', 'C87.0')",1.5606429671004398
"('-1578860216_0', 'C60.0', 'C87.0')",0.3462351748433159
"('-1578860216_0', 'C60.0', 'C69.0', 'C87.0')",0.22873253070531382
"('-1578860216_0', 'C87.0')",1.7676207401000044
"('-1578860216_0', 'C93.0')",1.6602494163551622
"('-1578860216_0', 'C99.0')",2.2125041960973837
"('-885192936_0', 'C95.0')",0.027427950796485676
"('C50.0', 'C63.0', 'C93.0')",0.010029812323370607
"('C50.0', 'C63.0', 'C93.0', '83-6 hydro')",0.015665280683197124
"('-1234324271_0', '-413285834_0', 'C93.0')",0.011689730245463124
"('-1234324271_0', '-413285834_0', 'C98.0', 'C93.0')",0.011138008009908846
"('1342391373_0', 'C70.0', 'C72.0')",0.036091314495786266
"('1342391373_0', '17 hydro')",1.061665277827119
"('2035876983_0', 'C30.0', 'C34.0', 'C73.0')",0.137290968778017
"('2035876983_0', 'C30.0', 'C34.0', 'C73.0', 'C95.0')",0.22021628490568762
"('2035876983_0', 'C34.0', 'C73.0')",0.0007206366095995236
"('2035876983_0', 'C73.0', '24 hydro')",0.03658198084109176
"('2035876983_0', '24 hydro')",0.08571761739733257
"('346179098_0', 'C84.0')",0.035232455285984086
"('346179098_0', 'C84.0', 'C85.0')",0.06408922255345988
"('C84.0', 'C85.0')",0.008961173529366078
"('531108144_0', 'C29.0', 'C89.0', '10 hydro', '1 hydro')",0.11134339730220745
"('531108144_0', 'C29.0', 'C74.0', 'C89.0', '10 hydro', '1 hydro')",0.5653785009750067
"('531108144_0', 'C29.0', 'C72.0', 'C74.0', 'C89.0', '10 hydro', '1 hydro')",0.11271513828808748
"('-1464549976_0', 'C72.0', 'C74.0', 'C89.0', '10 hydro')",0.03168493145041839
"('-1464549976_0', 'C72.0', 'C74.0', '10 hydro')",0.025567122129521974
"('C86.0', '27 hydro')",0.10338370351637376
"('-1382799058_0', 'C86.0', '37-1 hydro', '27 hydro')",1.9582094404564896
"('-1382799058_0', 'C30.0', 'C86.0', '37-1 hydro', '27 hydro')",1.524518919701533
"('-1382799058_0', '1631160969_0', 'C30.0', 'C86.0', '37-1 hydro', '27 hydro')",0.5026888741368116
"('-1382799058_0', 'C30.0', 'C86.0', '37-1 hydro')",0.24343231191221004
"('-1234324271_0', 'C30.0', 'C86.0', '37-1 hydro')",0.003732097669578707
"('1007144354_0', 'C30.0', 'C86.0', '37-1 hydro')",0.8740039331509842
"('-1382799058_0', '37-1 hydro', '5 hydro')",1.1963913014055507
"('1118471612_0', '-450422875_0', '5 hydro')",0.23179267773312404
"('1183053792_0', 'C88.0')",0.20716564535870477
"('1183053792_0', 'C88.0', '7 hydro')",0.8888954643809855
"('-1704959333_0', 'C88.0', '7 hydro')",0.009824540785502905
"('433304102_0', '9 hydro')",0.022687721740408732
"('-1282014296_0', 'C35.0')",1.1467325748994857
"('-1698692648_0', 'C46.0')",0.012783149956326727
"('1117936324_0', 'C40.0', 'C94.0')",0.24994665035851177
"('-1964503845_0', 'C40.0', 'C94.0')",0.04463569593310922
"('-1964503845_0', 'C40.0', 'C94.0', 'C75.0')",0.03928306782713708
"('-1964503845_0', '-1698692648_0', 'C40.0', 'C94.0', 'C75.0')",0.033783672486186335
"('-1698692648_0', 'C30.0', 'C40.0', 'C94.0', 'C75.0')",0.017658770747760174
"('-1698692648_0', 'C30.0', 'C94.0')",0.05060564985417659
"('-694231642_0', '-1698692648_0', 'C30.0', 'C94.0')",0.0015545782216668158
"('C98.0', 'C96.0')",0.7520346107909179
"('C35.0', 'C98.0', 'C94.0', '12 hydro')",0.2174206202461355
"('C35.0', 'C98.0', 'C94.0')",0.2232694020705262
"('-1581250990_0', 'C35.0')",0.46401947486532075
"('-1581250990_0', 'C35.0', 'C90.0')",0.24424483538223601
"('-1581250990_0', 'C35.0', 'C90.0', 'C79.0')",0.030970519195775068
"('1333044421_0', 'C35.0', 'C90.0', 'C93.0')",0.06487959793256459
"('-1578860216_0', '1333044421_0', 'C35.0', 'C90.0', 'C93.0')",0.21403525519203345
"('104355897_0', 'C93.0')",0.019068473513579196
"('-450422875_0', '25 hydro')",0.1098978267384432
"('-753810532_0', '1384506802_0', 'C70.0', '1 hydro')",0.6548956724230125
"('-753810532_0', '1384506802_0', 'C70.0')",1.0400577730891973
"('-1578860216_0', '1384506802_0', 'C35.0')",0.024284194380442388
"('-1578860216_0', 'C35.0')",0.04723605232893669
"('2009226556_0', 'C34.0')",0.8938869043915099
"('94044364_0', '-885807357_0', 'C70.0', 'C98.0')",1.9644060519600322
"('-1788193310_0', 'C92.0', 'C79.0')",0.02296128850102605
"('1608386132_0', 'C79.0')",0.14738185460060868
"('C96.0', 'C80.0', 'C81.0')",0.07409262101839613
"('104355897_0', '27 onwind')",0.02991658876325482
"('104355897_0', 'C51.0', '27 onwind')",0.010118938282141698
"('104355897_0', 'C51.0')",0.03444890115085718
"('94044364_0', 'C50.0')",0.20069333691436078
"('-657715146_0', 'C49.0', 'C69.0', 'C72.0')",0.3319465150397459
"('-657715146_0', 'C49.0', 'C69.0')",0.30202069191759007
"('-657715146_0', '-1008369492_0', 'C49.0', 'C69.0')",0.5138339664596474
"('C61.0', 'C73.0', 'C74.0', 'C85.0')",0.002965703138873323
"('-1953944760_0', 'C30.0', 'C34.0', 'C93.0', '0 hydro')",0.15601191357754216
"('-1953944760_0', 'C34.0', 'C93.0', '0 hydro')",0.0006327792539200345
"('-382422293_0', '17 hydro')",0.30855017909472554
"('-929792848_0', 'C89.0')",0.8044009662963311
"('-2037512606_0', '1118471612_0', 'C89.0')",0.013082098735654654
"('1007144354_0', '21 hydro')",0.6149755416353064
"('1007144354_0', 'C93.0', '21 hydro')",0.3498697753348422
"('1007144354_0', 'C93.0', 'C109.0', '21 hydro')",0.09796701735449664
"('-1578860216_0', 'C92.0', 'C93.0', 'C109.0')",1.2268853509924644
"('1309316397_0', 'C88.0')",0.27656532695044284
"('-1559876706_0', 'C100.0', 'C76.0')",0.004355860615186429
"('-1617796573_0', '-1559876706_0', 'C100.0', 'C76.0')",0.0176678902766439
"('-1559876706_0', 'C100.0')",0.01692145841646152
"('104355897_0', 'C100.0')",0.06879768707629956
"('1309316397_0', '104355897_0', 'C100.0')",0.04296179363297824
"('-1964503845_0', 'C93.0', 'C94.0')",0.015913444241979505
"('-1964503845_0', 'C93.0')",0.04438479921166322
"('1342391373_0', 'C35.0', '20 hydro')",0.03374091549827381
"('-1578860216_0', 'C35.0', '20 hydro')",0.730001562966234
"('-657715146_0', 'C62.0', '20 hydro')",0.30337751733803725
"('104355897_0', 'C62.0', '20 hydro')",0.014287827394895886
"('104355897_0', 'C62.0', '20 hydro', '15 hydro')",0.01671988392428875
"('1725610665_0', 'C47.0', 'C48.0', 'C62.0', '2 hydro')",0.28396504884251067
"('1342391373_0', 'C47.0', 'C48.0', 'C61.0', 'C67.0', '2 hydro')",1.1398491595783504
"('2000149022_0', 'C47.0', 'C67.0', '2 hydro')",0.197326762848882
"('2000149022_0', 'C47.0', 'C67.0', 'C77.0', '2 hydro')",0.3369579365691279
"('-1559876706_0', 'C47.0', 'C67.0', 'C77.0', '2 hydro')",0.0006311433575099272
"('-1559876706_0', 'C47.0', 'C67.0', 'C71.0', 'C77.0', '2 hydro')",0.013062862029768666
"('-1559876706_0', 'C47.0', 'C71.0', 'C77.0')",0.042428666980065366
"('-1559876706_0', 'C47.0', 'C77.0')",0.005296277851371997
"('-1516111715_0', 'C71.0')",1.3782177542137362
"('-1516111715_0', 'C71.0', 'C109.0')",1.5243678657221023
"('-251780797_0', 'C50.0', 'C84.0')",0.18091021668726423
"('-1953944760_0', '-251780797_0', 'C50.0', 'C84.0')",0.12329714590577123
"('-251780797_0', 'C84.0')",0.2776814182035833
"('-1698692648_0', 'C47.0', 'C84.0')",0.043284314230468
"('-1953944760_0', '-1698692648_0', 'C47.0', 'C84.0')",0.015378455315323662
"('-1698692648_0', 'C47.0', 'C84.0', 'C88.0')",0.02828680212995141
"('-1234324271_0', 'C39.0', 'C98.0')",0.08894433064663644
"('1118471612_0', 'C95.0', 'C97.0', 'C82.0', '12 hydro')",0.024646813169994855
"('94044364_0', 'C97.0', 'C82.0', '12 hydro')",0.13177484039429374
"('94044364_0', 'C48.0', 'C97.0', 'C82.0', '12 hydro')",0.04662209072114638
"('-1464549976_0', 'C32.0', 'C35.0', 'C47.0')",0.07513298503661645
"('1007144354_0', 'C49.0', 'C81.0')",2.6315645372571432
"('1118471612_0', '1622358979_0', 'C71.0', 'C72.0')",0.4011713378886977
"('-1282014296_0', 'C31.0', 'C100.0')",0.06946757391815958
"('C30.0', 'C89.0', '23 hydro')",0.01322439953065168
"('C89.0', '23 hydro')",0.0024431548991806266
"('1309316397_0', 'C34.0', 'C47.0')",0.11414811989711143
"('1309316397_0', '-1964503845_0', 'C87.0')",0.07959844701716678
"('-1234324271_0', 'C33.0', 'C59.0', 'C73.0', 'C85.0')",0.0043914148461180955
"('346179098_0', 'C72.0', 'C90.0')",0.03345273266298227
"('1007144354_0', 'C72.0', 'C91.0')",0.7377750703565503
"('-1382799058_0', 'C34.0', 'C69.0')",0.010924361690164915
"('-1788193310_0', 'C36.0', 'C96.0', 'C78.0')",0.061743083945124
"('-753810532_0', 'C36.0', 'C96.0')",1.2483654491229723
"('-1389783646_0', 'C36.0', 'C96.0', 'C77.0')",2.501257951603757
"('1309316397_0', 'C96.0', 'C77.0')",0.11933727035293076
"('1309316397_0', 'C96.0')",0.004214698630420571
"('2009226556_0', 'C68.0', 'C39.0')",0.47692371755020896
"('346179098_0', 'C56.0', '26 hydro')",0.0441923693488975
"('-1326778859_0', 'C79.0', '1 hydro')",0.004156511992591731
"('C97.0', 'C79.0', '1 hydro')",0.2123412841090076
"('-885192936_0', 'C79.0', 'C81.0')",0.006188623550590819
"('104355897_0', 'C65.0', 'C81.0')",0.10684719590003078
"('104355897_0', 'C31.0', 'C65.0', 'C81.0')",0.06101135161586603
"('2009226556_0', 'C31.0', 'C65.0', 'C81.0')",0.3366341050842011
"('1689922187_0', 'C63.0', '5 hydro')",0.19433136548562607
"('1309316397_0', '1351757781_0', 'C63.0', '5 hydro')",0.2822750524729245
"('1309316397_0', '1302371731_0', '1351757781_0', 'C63.0', '5 hydro')",0.3218511378804892
"('1302371731_0', '1351757781_0', 'C63.0', '5 hydro')",0.010332434608682889
"('2035876983_0', 'C35.0', '10 hydro')",0.04426497785505035
"('-2037512606_0', '1725610665_0')",0.23765550749232534
"('1725610665_0', '346179098_0')",0.2372375134441345
"('-1964503845_0', 'C65.0')",0.0024966977232018053
"('1309316397_0', '-1964503845_0', 'C65.0')",0.005345115251192965
"('2009226556_0', '12 hydro')",3.2455982993022343
"('1117936324_0', 'C97.0', '8 hydro')",0.11337998706269763
"('1117936324_0', 'C66.0', 'C97.0')",0.04636260189305404
"('1117936324_0', 'C66.0', 'C97.0', '12 hydro')",0.0021184762392663288
"('1117936324_0', 'C97.0')",0.27331888751878275
"('2009226556_0', 'C100.0', 'C97.0', '7 hydro')",1.4593686598057722
"('433304102_0', 'C34.0', 'C39.0')",0.051035812018194744
"('-413285834_0', 'C47.0')",0.09651088883401734
"('433304102_0', 'C46.0')",0.05185491064216649
"('-753810532_0', '-1234324271_0', 'C50.0', 'C81.0', '83-7 hydro')",2.1902489898102155
"('-753810532_0', 'C50.0', 'C81.0', '83-7 hydro')",0.3003593938130166
"('1117936324_0', 'C71.0', 'C94.0', 'C79.0')",0.01728256485831798
"('1117936324_0', 'C71.0', 'C94.0')",0.025012588624978432
"('-753810532_0', '1117936324_0', 'C71.0', 'C94.0')",0.1575100645412383
"('-753810532_0', '1117936324_0', '1631160969_0', 'C71.0', 'C94.0')",1.6504561449361053
"('1117936324_0', 'C71.0')",0.053839634049449615
"('950706355_0', 'C29.0', 'C71.0')",0.03969688522431534
"('-1578860216_0', '1118471612_0', 'C33.0')",0.24177709209477236
"('-1578860216_0', 'C33.0', 'C78.0')",0.08163511944240054
"('94044364_0', 'C36.0', 'C68.0', 'C70.0', 'C77.0')",0.0022366658651521904
"('-1698692648_0', 'C29.0', 'C36.0', 'C76.0', '0 hydro')",0.011817202552060735
"('1117936324_0', 'C56.0', 'C87.0', '21 hydro')",0.007006522705090902
"('1117936324_0', 'C56.0', '21 hydro')",0.059265210803644545
"('1117936324_0', '21 hydro')",0.02974538885747097
"('1309316397_0', 'C36.0', 'C89.0', 'C84.0', '21 hydro')",0.05435778953885301
"('-2004087020_0', 'C36.0', '11 hydro', '21 hydro')",0.04818622115927519
"('-2004087020_0', 'C36.0', 'C98.0', '11 hydro', '21 hydro')",0.051053633793073684
"('-2004087020_0', 'C36.0', 'C50.0', 'C98.0', '11 hydro', '21 hydro')",0.05644404748201669
"('-2004087020_0', 'C36.0', 'C50.0', 'C98.0', '21 hydro')",0.03672226692348022
"('-1452859278_0', '-1658871680_0', 'C63.0', 'C91.0', 'C78.0', 'C84.0')",0.7178770088688998
"('-1658871680_0', 'C63.0', 'C91.0', 'C78.0', 'C84.0')",0.020172277644813223
"('-1658871680_0', 'C36.0', 'C63.0', 'C91.0', 'C78.0', 'C84.0')",0.014263029726120521
"('-1658871680_0', 'C36.0', 'C63.0', 'C78.0', 'C84.0')",0.007188953710840906
"('-1658871680_0', 'C36.0', 'C63.0', 'C84.0')",0.006798878388298363
"('2009226556_0', 'C36.0', 'C47.0', 'C62.0', 'C63.0')",0.21893765281168795
"('-1578860216_0', '1007144354_0', '20 hydro')",0.4306823087253713
"('-1578860216_0', 'C100.0')",1.4675745265796123
"('-1964503845_0', 'C47.0', '2 hydro')",0.06334756931101379
"('-1578860216_0', 'C95.0', 'C78.0', '4 hydro')",1.6556095123776906
"('1680295840_0', 'C34.0', 'C71.0')",0.7628591234388131
"('1680295840_0', 'C34.0')",0.3660642802129914
"('1680295840_0', 'C34.0', 'C73.0')",0.49552393926680594
"('1342391373_0', '2 hydro')",0.46792707407387973
"('94044364_0', 'C73.0', '14 hydro')",0.07719243106845215
"('1286796265_0', 'C69.0')",0.29328752754350346
"('-925448157_0', 'C72.0', '18 hydro')",0.013474653535313337
"('C47.0', 'C100.0', 'C73.0', 'C95.0', 'C96.0', '83-6 hydro')",0.3768439869380782
"('1333044421_0', 'C98.0', 'C73.0', 'C91.0', '83-6 hydro')",0.4497239347977438
"('C98.0', 'C73.0', 'C91.0', '83-6 hydro')",0.1331724701111516
"('-1234324271_0', 'C48.0', 'C91.0', '83-6 hydro')",0.008957072948997393
"('-1234324271_0', 'C48.0', 'C91.0', '83-6 hydro', '18 hydro')",0.0006861794962278509
"('-1234324271_0', '1622358979_0', 'C48.0', 'C91.0', '18 hydro')",0.0287687301777446
"('-1389783646_0', '6 hydro')",0.17004192898957718
"('-1953944760_0', '11 hydro')",0.01662528456833388
"('1064099230_0', 'C35.0', 'C66.0', 'C40.0', 'C41.0')",0.1429882604437339
"('1064099230_0', 'C35.0', 'C66.0', 'C41.0')",0.06727423675795444
"('1064099230_0', 'C66.0', 'C41.0')",0.2433329891184444
"('1064099230_0', 'C41.0')",0.5687991604083341
"('-1234324271_0', '1064099230_0', 'C41.0')",0.11209639363083715
"('-885192936_0', 'C47.0', 'C97.0', '13 hydro')",0.04522404552693479
"('-885192936_0', 'C47.0', 'C65.0', 'C97.0', '13 hydro')",0.07092684069237702
"('-1698692648_0', 'C51.0')",0.017964935685861064
"('531108144_0', '1385764829_0', 'C109.0')",0.432029551707722
"('1385764829_0', 'C109.0')",0.013658574025234883
"('C63.0', 'C66.0', 'C80.0')",0.00046584615167330414
"('1333044421_0', 'C61.0')",0.16630462626259576
"('1384506802_0', 'C32.0', 'C81.0')",0.06606272055902446
"('-1234324271_0', 'C71.0')",0.005241572673290648
"('1208445144_0', 'C36.0')",0.18553793932238022
"('1208445144_0', 'C36.0', '16 hydro')",0.36080737351192377
"('-2037512606_0', '531108144_0', 'C36.0')",0.17042626419481713
"('1244424213_0', 'C62.0')",0.1320968920839464
"('C56.0', 'C40.0', 'C100.0')",0.07988341979618871
"('-1234324271_0', 'C56.0', 'C40.0', 'C100.0')",0.04829051462960524
"('-1234324271_0', 'C56.0', 'C40.0', 'C100.0', '24 hydro')",0.07861651439687194
"('-1234324271_0', 'C40.0', 'C100.0', '24 hydro')",0.013594118119961876
"('1631160969_0', 'C65.0', 'C40.0', 'C100.0', '24 hydro')",0.04886501609834204
"('1631160969_0', 'C65.0', 'C40.0', '24 hydro')",0.08791083013371234
"('1309316397_0', 'C32.0', 'C70.0')",0.10845836592975866
"('1342391373_0', 'C32.0', 'C70.0')",1.0531679040364206
"('1117936324_0', '1118471612_0', 'C76.0')",0.19602878907500187
"('1117936324_0', 'C76.0')",0.03741481440113285
"('1117936324_0', 'C30.0', 'C77.0', '3 hydro')",0.10538024085246481
"('2035876983_0', 'C29.0', 'C30.0', 'C93.0', 'C77.0')",0.0030298504155794035
"('2035876983_0', 'C29.0', 'C30.0', 'C93.0', 'C77.0', '13 hydro')",0.0025326155299580932
"('2035876983_0', 'C30.0', 'C93.0', 'C77.0', '13 hydro')",0.008959384527312977
"('2035876983_0', 'C93.0', 'C77.0', '13 hydro')",0.0035081408130322417
"('2035876983_0', 'C93.0', '13 hydro')",0.09741989329312901
"('-818481380_0', 'C93.0', 'C76.0', 'C80.0', '9 hydro')",0.04468332796460118
"('869106671_0', 'C76.0', 'C80.0', '9 hydro')",0.01848738475256414
"('869106671_0', 'C76.0', 'C80.0')",0.009688389626313892
"('869106671_0', 'C80.0')",0.11156393911097508
"('869106671_0', 'C80.0', 'C83.0')",0.07366938798138493
"('C29.0', 'C99.0', 'C73.0', 'C97.0', 'C77.0', '27 hydro')",0.2465759366771267
"('2009226556_0', 'C29.0', 'C99.0', 'C73.0', 'C97.0')",0.9628240098040741
"('2009226556_0', '2048231543_0', 'C29.0', 'C99.0', 'C73.0', 'C97.0')",0.5534055875551608
"('-1788193310_0', 'C29.0', 'C99.0', 'C73.0', 'C97.0')",0.04052512033746893
"('-1788193310_0', 'C99.0', 'C73.0', 'C97.0')",0.014156313804279761
"('-1788193310_0', 'C36.0', 'C99.0', 'C73.0', 'C97.0')",0.11539661167959138
"('-1788193310_0', 'C36.0', 'C51.0', 'C99.0', 'C73.0', 'C97.0')",0.01846783815494632
"('-1788193310_0', 'C36.0', 'C51.0', 'C73.0', 'C97.0')",0.005529955743341816
"('-1698692648_0', 'C36.0', 'C73.0', 'C97.0')",0.0037114796055957413
"('-1698692648_0', 'C73.0', 'C97.0')",0.010028539545053491
"('-1698692648_0', 'C97.0')",0.004200592490026111
"('868669670_0', 'C97.0', 'C87.0')",0.13348417860829795
"('-1578860216_0', '868669670_0', 'C97.0', 'C87.0')",0.48333371337286735
"('-1578860216_0', 'C97.0', 'C87.0')",0.006998033104915066
"('-1578860216_0', 'C36.0', 'C97.0', 'C87.0')",0.02520061316510191
"('-1578860216_0', 'C97.0')",1.4426937911009994
"('-753810532_0', '9 hydro')",2.972037198319648
"('-1953944760_0', '104355897_0', 'C47.0')",0.01676532200664451
"('1631160969_0', 'C51.0')",0.022533121365298486
"('2009226556_0', 'C46.0', 'C40.0')",0.5470583891993877
"('1631160969_0', 'C46.0', 'C73.0')",0.008924524804655902
"('1117936324_0', 'C46.0')",0.0335804859335899
"('-1578860216_0', 'C67.0', 'C39.0', 'C40.0')",0.15915596621064948
"('1342391373_0', 'C59.0', 'C95.0')",0.4488764232116266
"('1342391373_0', 'C59.0')",2.6838435534183227
"('-753810532_0', '1342391373_0', 'C59.0')",0.3759659667394217
"('-1578860216_0', '591181987_0', 'C75.0')",0.7489090038357289
"('-413285834_0', 'C91.0')",0.019036729527593253
"('2009226556_0', '1286796265_0')",0.5276737268396098
"('2009226556_0', '1385764829_0')",0.5219166966383418
"('1007144354_0', '2009226556_0', '1385764829_0')",1.3039646679843653
"('1007144354_0', '2009226556_0', '1385764829_0', 'C88.0')",0.18579601485357625
"('2009226556_0', '1385764829_0', 'C88.0')",1.4286075852288471
"('-1581250990_0', 'C93.0', 'C78.0')",0.2812551973322097
"('-1389783646_0', 'C66.0', 'C91.0')",3.3572157530445477
"('-1389783646_0', 'C100.0', 'C91.0')",1.9238651680105443
"('1117936324_0', '83-7 hydro')",0.02440367810645057
"('1117936324_0', '83-7 hydro', '27 hydro')",0.3619916401399405
"('-1559876706_0', '18 hydro')",0.019756099380882006
"('C69.0', '17 hydro')",0.006061769324947363
"('2035876983_0', 'C69.0')",0.6377708264470675
"('-1578860216_0', 'C33.0', 'C56.0', 'C40.0')",1.4646011136967823
"('-1008369492_0', 'C33.0', 'C40.0')",0.015331375467836552
"('1302371731_0', '-1008369492_0', 'C33.0', 'C40.0')",0.025087707643078827
"('2009226556_0', 'C34.0', 'C72.0', 'C85.0', '10 hydro', '37-1 hydro')",0.2104402308369008
"('1342391373_0', 'C34.0', '6 hydro', '37-1 hydro', '18 hydro')",0.3669126994365347
"('1244424213_0', 'C34.0', 'C76.0')",0.03387678266333842
"('433304102_0', 'C31.0')",0.13080949575490874
"('1342391373_0', 'C57.0', 'C39.0', 'C80.0', '14 hydro')",0.4386044064180473
"('1342391373_0', 'C57.0', 'C39.0', '14 hydro')",0.44826733067431224
"('1342391373_0', 'C57.0', 'C62.0', 'C39.0', '14 hydro')",0.08599907760236943
"('-1698692648_0', 'C36.0', 'C39.0')",0.04196674232567511
"('-450422875_0', '-1698692648_0', 'C36.0', 'C39.0')",0.003970005998412034
"('2035876983_0', 'C56.0')",0.03413998947406094
"('1608386132_0', '104355897_0', 'C50.0', 'C71.0', 'C92.0')",0.041821005187704256
"('1608386132_0', '346179098_0', '104355897_0', 'C50.0', 'C71.0', 'C92.0')",0.08098484567808235
"('-885192936_0', 'C50.0', 'C65.0', 'C71.0', 'C92.0')",0.019744414735014742
"('-885192936_0', 'C65.0', 'C71.0', 'C92.0')",0.03003075866301242
"('-885192936_0', 'C71.0', 'C92.0')",0.013934774950281961
"('1622358979_0', 'C71.0', 'C91.0')",0.0047653848484692386
"('-1617796573_0', 'C71.0')",0.05328895939740005
"('2009226556_0', 'C70.0', '9 hydro')",0.7518537683784962
"('-1234324271_0', '2009226556_0', 'C70.0', '9 hydro')",0.8712239591739261
"('-1234324271_0', '-646530031_0', '2009226556_0', 'C70.0', '9 hydro')",1.0177298897783014
"('1118471612_0', '9 hydro')",0.013859996248736935
"('-929792848_0', '83-7 hydro')",1.778724118749852
"('-2037512606_0', 'C66.0', '19 hydro')",0.02547664169082509
"('-2037512606_0', 'C66.0')",0.0008151003756279351
"('-929792848_0', 'C48.0', 'C72.0')",0.19559383689762944
"('-929792848_0', 'C48.0', 'C59.0', 'C72.0')",0.5036379125004475
"('-929792848_0', 'C59.0', 'C72.0')",0.23410953490273598
"('-929792848_0', '104355897_0', 'C56.0', 'C59.0', 'C72.0')",0.15896977138070634
"('-929792848_0', 'C56.0', 'C59.0', 'C72.0')",0.6041757129977423
"('-1234324271_0', '-929792848_0', 'C56.0', 'C59.0', 'C72.0')",0.07614265933750017
"('-929792848_0', 'C56.0', 'C59.0', 'C72.0', '3 hydro')",0.0680913412697023
"('1342391373_0', '-929792848_0', 'C56.0', 'C59.0', 'C72.0')",0.24603884475386825
"('1342391373_0', '-929792848_0', 'C59.0', 'C72.0')",0.31157713599194725
"('-929792848_0', 'C59.0', 'C66.0', 'C72.0')",0.027829806959644883
"('C59.0', 'C66.0')",0.0004168350865170396
"('2000149022_0', 'C50.0', 'C109.0')",0.21103353542008405
"('C100.0', '26 hydro')",0.0003739779530833403
"('-890252095_0', 'C100.0', '26 hydro')",0.02747018447253959
"('C63.0', '26 hydro')",2.478040056030295e-05
"('-1610587687_0', 'C95.0', '22 hydro')",0.16916337648664967
"('1342391373_0', 'C95.0', '22 hydro')",0.4097528441071645
"('1342391373_0', '-413285834_0', 'C95.0', '22 hydro')",0.14317495843079134
"('1342391373_0', '-413285834_0', 'C95.0', '11 hydro', '22 hydro')",0.0010308674622192483
